-11.193359999999998,-10.401399999999995,-14.727520000000005,-8.137675000000016,-8.946735000000004,-12.51775,-13.166899999999984,-12.419213499999998,-7.684125000000002,-13.731795000000002,-6.497759999999985,-13.41524,-15.070930000000006,-13.828504999999993,-14.151440000000035,-13.940144499999974,-6.461444,-14.639244999999997,-10.245340499999969,-13.907820000000015,-6.445779000000016,-7.981649499999996,-10.072730000000035,-17.369895,-13.082810000000002,-14.136479999999992,-15.513660000000002,-11.54191999999999,-15.556519999999992,-12.01904799999997,-12.7337615,-11.471090000000004,-13.43935999999998,-11.812640000000016,-13.757755000000017,-5.817268000000006,-15.689025000000006,-10.910246,-14.785010000000002,-12.4133,-7.037232500000002,-12.023278000000019,-11.048090000000002,-14.644449999999999,-16.711130000000004,-13.634349999999998,-16.485229999999998,-5.17966400000001,-12.924615999999986,-16.197024999999982,-12.63609000000001,-13.277539999999995,-10.038870000000017,-10.812100000000001,-9.923782999999986,-7.975189999999998,-8.752319500000002,-14.22375,-8.035238000000021,-7.656746499999997,-11.295474999999996,-11.361,-13.871099999999998,-9.963295999999985,-8.74743549999998,-12.09414,-15.64797000000001,-16.74617,-10.469028999999992,-13.992350000000002,-16.95442,-13.272630000000007,-10.81823700000001,-9.804072500000018,-10.628634999999996,-11.983120000000007,-12.264498000000017,-13.307579999999994,-11.089934000000014,-15.260824999999999,-10.283609500000004,-14.561285000000012,-13.582734999999971,-7.795938,-10.736349999999998,-12.515092000000024,-13.327499999999986,-5.212882999999984,-12.202499999999997,-8.542566499999992,-13.759235,-13.045769999999976,-12.253239999999995,-14.132200000000001,-12.368650000000002
-11.127227735470939,-10.33539298597195,-14.660886733466931,-8.09696858717436,-8.905001533066155,-12.451116733466932,-13.100241683366704,-12.3627756242485,-7.636404559118244,-13.664911232464931,-6.458681843687366,-13.348606733466934,-15.00429673346693,-13.761621232464911,-14.088313747495022,-13.87924770641277,-6.422290693386778,-14.57386423847695,-10.183441702404778,-13.841186733466941,-6.402342126252513,-7.938037275551096,-10.007850240480991,-17.30301123246493,-13.015926232464935,-14.069846733466932,-15.447026733466933,-11.475186533066136,-15.489886733466918,-11.962509923847676,-12.667103183366748,-11.404456733466933,-13.37272673346692,-11.749513747495016,-13.694378246492988,-5.781997458917836,-15.622642234468941,-10.84529109018036,-14.718376733466933,-12.348169739478955,-7.0051934218436855,-11.957045535070137,-10.981456733466935,-14.578568236472945,-16.645498737474952,-13.569470240480968,-16.418346232464927,-5.149203078156319,-12.859185138276544,-16.132646242484952,-12.569456733466936,-13.210656232464924,-9.995282825651316,-10.745717234468934,-9.858001436873721,-7.926192004008016,-8.70990968036072,-14.157116733466932,-7.995082689378776,-7.623454916833666,-11.252639328657317,-11.294366733466934,-13.81924629258517,-9.9315825731463,-8.69761085070138,-12.04754681362725,-15.58108623246494,-16.679536733466932,-10.403623188376756,-13.925466232464927,-16.887786733466925,-13.205996733466932,-10.751628783567142,-9.759107570140287,-10.568790310621246,-11.915985731462932,-12.204703410821665,-13.240445731462927,-11.028285703406837,-15.193941232464939,-10.223764810621244,-14.494401232464938,-13.515851232464911,-7.742506136272542,-10.669967234468935,-12.449410637274568,-13.260866733466926,-5.187507248496978,-12.139874749498997,-8.507321009018042,-13.69235123246493,-12.97913673346693,-12.187608737474946,-14.068322244488979,-12.327317334669338
-11.06109547094188,-10.26938597194389,-14.59425346693387,-8.056262174348717,-8.863268066132278,-12.384483466933872,-13.033583366733438,-12.306337748496986,-7.5886841182364755,-13.59802746492986,-6.419603687374746,-13.28197346693387,-14.93766346693387,-13.694737464929851,-14.025187494990007,-13.818350912825593,-6.383137386773541,-14.508483476953902,-10.121542904809601,-13.774553466933867,-6.358905252505025,-7.894425051102203,-9.942970480961932,-17.236127464929865,-12.94904246492986,-14.003213466933872,-15.380393466933867,-11.40845306613226,-15.423253466933872,-11.905971847695369,-12.600444866733483,-11.33782346693387,-13.30609346693386,-11.68638749499,-13.631001492985973,-5.746726917835687,-15.556259468937883,-10.780336180360727,-14.651743466933869,-12.28353148296593,-6.973154343687369,-11.890813070140311,-10.914823466933868,-14.51268647294589,-16.5798674749499,-13.50459048096193,-16.35146246492986,-5.118742156312635,-12.793754276553088,-16.068267484969937,-12.502823466933876,-13.143772464929853,-9.951695651302614,-10.679334468937874,-9.79221987374747,-7.877194008016033,-8.667499860721442,-14.090483466933868,-7.954927378757532,-7.590163333667334,-11.20980365731463,-11.22773346693387,-13.770809619238477,-9.899869146292588,-8.647786201402795,-12.000953627254507,-15.514202464929866,-16.612903466933865,-10.338217376753505,-13.85858246492986,-16.821153466933865,-13.139363466933872,-10.685020567134274,-9.71414264028057,-10.50894562124249,-11.848851462925857,-12.144908821643313,-13.173311462925856,-10.966637406813646,-15.127057464929862,-10.163920121242484,-14.427517464929862,-13.448967464929837,-7.6890742725450885,-10.603584468937875,-12.383729274549111,-13.194233466933866,-5.162131496993979,-12.077249498997993,-8.472075518036078,-13.625467464929859,-12.912503466933856,-12.121977474949901,-14.004444488977958,-12.285984669338681
-10.994963206412827,-10.203378957915845,-14.527620200400804,-8.015555761523075,-8.8215345991984,-12.317850200400798,-12.966925050100173,-12.249899872745502,-7.540963677354714,-13.53114369739479,-6.380525531062112,-13.215228697394789,-14.871030200400812,-13.627853697394784,-13.962061242484992,-13.757454119238446,-6.343984080160332,-14.443102715430863,-10.05964410721441,-13.707920200400807,-6.315468378757522,-7.8508128266533035,-9.878090721442902,-17.1693102004008,-12.88215869739479,-13.936580200400801,-15.313760200400802,-11.341719599198406,-15.356620200400785,-11.849433771543062,-12.533786550100217,-11.271190200400802,-13.239460200400785,-11.623261242484986,-13.567624739478973,-5.711456376753503,-15.489876703406818,-10.71538127054108,-14.5851102004008,-12.218902224448897,-6.941115265531053,-11.824580605210429,-10.8481902004008,-14.446804709418839,-16.514099709418836,-13.439710721442886,-16.284578697394792,-5.088281234468937,-12.728323414829646,-16.003888727454893,-12.436190200400816,-13.07688869739479,-9.908108476953927,-10.612951703406814,-9.726438310621234,-7.828196012024051,-8.625090041082164,-14.023850200400803,-7.914772068136287,-7.556871750500989,-11.166967985971944,-11.161100200400803,-13.723214428857716,-9.868155719438874,-8.597961552104195,-11.95436044088176,-15.447318697394797,-16.546270200400805,-10.272811565130255,-13.79169869739479,-16.75452020040079,-13.072730200400812,-10.618412350701405,-9.669177710420854,-10.449100931863725,-11.781717194388783,-12.08511423246496,-13.106177194388778,-10.904989110220455,-15.060173697394788,-10.104075431863727,-14.360633697394803,-13.382083697394776,-7.635642408817631,-10.537201703406812,-12.318047911823655,-13.127600200400792,-5.136755745490966,-12.014624248496993,-8.436830027054114,-13.558630200400799,-12.845870200400796,-12.056346212424849,-13.94101274549098,-12.24762356713427
-10.928830941883767,-10.137371943887771,-14.46098693386774,-7.974849348697418,-8.779801132264538,-12.251216933867738,-12.900266733466907,-12.193461996993989,-7.493243236472949,-13.464259929859718,-6.341447374749492,-13.148344929859718,-14.804396933867736,-13.56096992985971,-13.898934989979978,-13.69655732565127,-6.304830773547103,-14.377721953907812,-9.997745309619205,-13.641286933867747,-6.272031505010027,-7.807200602204407,-9.813210961923872,-17.102676933867734,-12.815274929859722,-13.869946933867734,-15.247126933867735,-11.27498613226453,-15.289986933867723,-11.792895695390769,-12.467128233466937,-11.204556933867735,-13.172826933867725,-11.560134989979971,-13.504247985971944,-5.6761858356713475,-15.423493937875756,-10.650426360721447,-14.518459929859716,-12.154272965931863,-6.909076187374751,-11.758348140280589,-10.781419929859716,-14.380922945891784,-16.448217945891784,-13.374830961923841,-16.217694929859718,-5.057820312625253,-12.662892553106204,-15.939509969939865,-12.369556933867742,-13.010004929859718,-9.864521302605226,-10.546568937875751,-9.660656747494968,-7.779198016032055,-8.582680221442885,-13.95708992985972,-7.874616757515042,-7.523580167334657,-11.124132314629257,-11.094466933867736,-13.675619238476951,-9.836442292585161,-8.548136902805595,-11.907767254509015,-15.380434929859723,-16.479636933867734,-10.207405753507018,-13.724814929859718,-16.68788693386773,-13.006096933867738,-10.55180413426855,-9.624212780561137,-10.389256242484969,-11.714582925851705,-12.025319643286593,-13.0390429258517,-10.843340813627279,-14.993289929859714,-10.04423074248497,-14.293749929859722,-13.315199929859702,-7.582210545090181,-10.470818937875752,-12.252366549098198,-13.060966933867718,-5.11137999398796,-11.95199899799599,-8.40158453607215,-13.491996933867732,-12.779236933867722,-11.990714949899797,-13.878136993987972,-12.211551422845691
-10.862698677354707,-10.071364929859726,-14.394353667334675,-7.934142935871762,-8.738067665330675,-12.184583667334671,-12.833608416833655,-12.13702412124249,-7.445522795591188,-13.397376162324647,-6.3023692184368585,-13.08146116232465,-14.737763667334674,-13.494086162324649,-13.835808737474991,-13.635660532064094,-6.265677466933873,-14.312341192384771,-9.935846512024028,-13.574653667334687,-6.228594631262531,-7.763588377755511,-9.748331202404842,-17.03604366733467,-12.748391162324651,-13.80331366733467,-15.180251162324648,-11.208252665330662,-15.223353667334663,-11.736357619238447,-12.400469916833686,-11.137923667334668,-13.10619366733465,-11.497008737474971,-13.440871232464929,-5.640915294589185,-15.357111172344693,-10.585471450901807,-14.451576162324647,-12.08964370741483,-6.877037109218421,-11.69211567535072,-10.714536162324649,-14.31504118236473,-16.38233618236473,-13.309951202404811,-16.150811162324647,-5.0273593907815695,-12.597461691382748,-15.875131212424847,-12.302923667334674,-12.943121162324648,-9.820934128256525,-10.480636192384768,-9.594875184368718,-7.730200020040073,-8.54027040180361,-13.890206162324649,-7.834461446893798,-7.490288584168326,-11.08129664328657,-11.027833667334669,-13.628024048096194,-9.804728865731477,-8.498312253506995,-11.861174068136272,-15.313551162324654,-16.412996162324653,-10.141999941883768,-13.657931162324651,-16.621253667334663,-12.939463667334678,-10.485195917835675,-9.579247850701421,-10.329411553106212,-11.647448657314637,-11.965525054108241,-12.971908657314628,-10.781692517034074,-14.926406162324655,-9.984386053106213,-14.226866162324653,-13.248316162324642,-7.5287786813627235,-10.404436172344692,-12.186685186372756,-12.994333667334658,-5.086004242484961,-11.889373747494986,-8.366339045090186,-13.425363667334672,-12.712603667334662,-11.925083687374748,-13.815261242484972,-12.175479278557116
-10.796566412825651,-10.005357915831667,-14.327720400801606,-7.893436523046105,-8.696334198396798,-12.117950400801607,-12.76695010020039,-12.080586245490977,-7.397802354709423,-13.330610400801604,-6.263291062124239,-13.014577394789576,-14.671130400801603,-13.427202394789568,-13.772682484969977,-13.57476373847689,-6.2265241603206505,-14.246960430861723,-9.873947714428837,-13.508020400801612,-6.185157757515043,-7.719976153306611,-9.683451442885783,-16.9694104008016,-12.681507394789573,-13.7366804008016,-15.113367394789579,-11.141519198396793,-15.156720400801605,-11.679819543086154,-12.33381160020042,-11.071290400801601,-13.03956040080159,-11.43388248496997,-13.377494478957928,-5.605644753507022,-15.290728406813631,-10.520516541082166,-14.384692394789578,-12.026006472945891,-6.844998031062119,-11.625883210420852,-10.647652394789578,-14.249159418837676,-16.316454418837672,-13.245071442885774,-16.083927394789576,-4.996898468937879,-12.532030829659305,-15.81075245490981,-12.236290400801607,-12.876237394789577,-9.777346953907823,-10.415255430861723,-9.529093621242467,-7.6812020240480905,-8.497860582164332,-13.823322394789578,-7.794306136272553,-7.456997001002009,-11.038460971943884,-10.961200400801605,-13.583067935871743,-9.773015438877763,-8.44848760420841,-11.814580881763526,-15.246667394789583,-16.34611239478958,-10.076594130260517,-13.59104739478958,-16.554620400801603,-12.872830400801604,-10.41858770140282,-9.534282920841704,-10.269566863727455,-11.580314388777563,-11.905730464929874,-12.904774388777557,-10.720044220440897,-14.859522394789579,-9.924541363727457,-14.15998239478958,-13.181432394789567,-7.47534681763527,-10.338279418837676,-12.1210038236473,-12.92770040080159,-5.060628490981948,-11.826748496993986,-8.331093554108222,-13.358730400801601,-12.645970400801588,-11.8594524248497,-13.752385490981965,-12.139407134268538
-10.730434148296595,-9.939350901803621,-14.261087134268543,-7.852730110220463,-8.65460073146292,-12.051317134268537,-12.70029178356711,-12.024148369739464,-7.350081913827655,-13.263977134268536,-6.224212905811619,-12.947807134268537,-14.604497134268541,-13.360318627254493,-13.709556232464962,-13.513866944889742,-6.187370853707421,-14.181579669338676,-9.812048916833646,-13.441387134268538,-6.141720883767547,-7.676363928857715,-9.618571683366753,-16.902708627254505,-12.614623627254506,-13.670047134268533,-15.046483627254506,-11.074785731462924,-15.090087134268536,-11.623281466933847,-12.26715328356714,-11.004657134268534,-12.97292713426853,-11.370756232464942,-13.314117725450899,-5.570374212424859,-15.224345641282566,-10.455561631262526,-14.317808627254507,-11.962379218436872,-6.8129589529058165,-11.559650745490998,-10.580768627254507,-14.18327765531062,-16.25043414829659,-13.180191683366736,-16.017107134268535,-4.966437547094195,-12.466599967935863,-15.746373697394775,-12.16965713426854,-12.809353627254502,-9.733759779559136,-10.349874669338679,-9.463312058116216,-7.632204028056108,-8.455450762525054,-13.756438627254507,-7.7541508256513225,-7.423705417835663,-10.995625300601201,-10.894567134268538,-13.538729258517034,-9.741302012024036,-8.39866295490981,-11.76798769539078,-15.179783627254512,-16.279228627254508,-10.011188318637274,-13.52416362725451,-16.487987134268536,-12.806197134268544,-10.351979484969945,-9.489317990981988,-10.209722174348698,-11.513180120240488,-11.845935875751522,-12.83764012024048,-10.658395923847706,-14.792638627254505,-9.864696674348696,-14.093098627254507,-13.114548627254507,-7.421914953907816,-10.27239765531062,-12.055322460921843,-12.86106713426853,-5.035252739478942,-11.764123246492986,-8.295848063126257,-13.292048627254509,-12.579337134268528,-11.793821162324647,-13.690190781563125,-12.105774609218436
-10.664301883767536,-9.873343887775562,-14.194453867735477,-7.812023697394807,-8.612867264529058,-11.984683867735477,-12.633633466933844,-11.96771049398798,-7.302361472945897,-13.19734386773547,-6.185134749498985,-12.88117386773547,-14.537863867735467,-13.293434859719426,-13.646429979959947,-13.452970151302566,-6.148217547094198,-14.116198907815633,-9.750150119238455,-13.374753867735478,-6.098284010020052,-7.632751704408818,-9.553691923847708,-16.835824859719438,-12.547739859719439,-13.603413867735469,-14.979599859719436,-11.008052264529056,-15.02345386773547,-11.566743390781554,-12.200494966933874,-10.93788485971944,-12.90629386773547,-11.307629979959941,-13.250740971943884,-5.535103671342689,-15.157962875751505,-10.39060672144289,-14.250924859719442,-11.898751963927857,-6.7809198747495,-11.49341828056113,-10.514023867735471,-14.117395891783566,-16.18430188376754,-13.115311923847699,-15.95047386773547,-4.935976625250504,-12.401169106212421,-15.68199493987976,-12.10302386773548,-12.742469859719435,-9.69017260521045,-10.284493907815634,-9.397530494989965,-7.583206032064133,-8.413040942885772,-13.68955485971944,-7.713995515030078,-7.3904138346693315,-10.952789629258518,-10.827933867735474,-13.494390581162328,-9.709588585170351,-8.34883830561121,-11.721394509018033,-15.112899859719441,-16.212344859719437,-9.94578250701403,-13.457279859719442,-16.421353867735473,-12.739563867735484,-10.285371268537084,-9.444353061122257,-10.149877484969942,-11.446045851703413,-11.786141286573155,-12.770505851703408,-10.596747627254516,-14.725754859719439,-9.804851984969943,-14.026214859719447,-13.047664859719418,-7.368483090180359,-10.206515891783567,-11.989641098196401,-12.794433867735464,-5.009876987975943,-11.701497995991986,-8.260602572144307,-13.225164859719438,-12.512703867735453,-11.728189899799599,-13.628818036072143,-12.073960981963928
-10.598169619238476,-9.807336873747502,-14.127820601202401,-7.77131728456915,-8.571133797595195,-11.918050601202406,-12.566975150300593,-11.911272618236467,-7.254641032064129,-13.130710601202402,-6.1460565931863655,-12.814540601202406,-14.471230601202409,-13.226551092184359,-13.583303727454933,-13.39207335771539,-6.1090642404809685,-14.050818146292585,-9.688251321643278,-13.308120601202411,-6.054847136272549,-7.589139479959918,-9.488812164328678,-16.76894109218437,-12.480856092184368,-13.536780601202402,-14.912960601202402,-10.941318797595194,-14.9568206012024,-11.510205314629232,-12.133836650300609,-10.871001092184368,-12.839660601202382,-11.244503727454926,-13.187364218436876,-5.499833130260534,-15.091580110220443,-10.325651811623246,-14.18404109218437,-11.835124709418842,-6.748880796593184,-11.42718581563129,-10.447390601202407,-14.051514128256512,-16.118169619238476,-13.050432164328662,-15.883840601202404,-4.90551570340682,-12.335738244488965,-15.61761618236473,-12.03639060120242,-12.675586092184364,-9.646585430861734,-10.218792521042083,-9.331748931863714,-7.534208036072144,-8.370631123246497,-13.622671092184369,-7.673840204408833,-7.357122251503,-10.910927755511022,-10.761300601202407,-13.450051903807616,-9.677875158316638,-8.29901365631261,-11.674801322645287,-15.04601609218437,-16.145470601202405,-9.880376695390787,-13.390600601202404,-16.354720601202402,-12.67293060120241,-10.218763052104215,-9.39938813126254,-10.090032795591185,-11.378911583166339,-11.726346697394796,-12.703371583166337,-10.535099330661339,-14.658871092184375,-9.745007295591183,-13.959331092184378,-12.980781092184344,-7.315051226452905,-10.140634128256515,-11.923959735470945,-12.727800601202397,-4.984501236472937,-11.638872745490982,-8.225357081162329,-13.158281092184367,-12.446070601202393,-11.66255863727455,-13.567445290581162,-12.042147354709417
